mandiid,cropid,cropname,mandiname,arrivalquantity,maximumprice,minimumprice,modalprice,date
174,13,Potato,BHUJ,100,1600,1200,1450,20/03/2024
174,13,Potato,BHUJ,100,1600,1200,1400,20/03/2024
187,13,Potato,SURAT,100,1800,600,1200,20/03/2024
187,13,Potato,SURAT,100,1750,600,1175,20/03/2024
220,13,Potato,BHUSAWAL,100,1800,1300,1500,20/03/2024
220,13,Potato,BHUSAWAL,100,1800,1400,1600,20/03/2024
231,13,Potato,NAGPUR,100,1700,1400,1625,20/03/2024
231,13,Potato,NAGPUR,100,1800,1400,1700,20/03/2024
290,13,Potato,AHMEDABAD,100,1400,600,1200,20/03/2024
290,13,Potato,AHMEDABAD,100,1700,800,1500,20/03/2024
466,13,Potato,"Anand(Veg,Yard,Anand)",100,1300,1200,1250,20/03/2024
466,13,Potato,"Anand(Veg,Yard,Anand)",100,1300,1200,1250,20/03/2024
576,13,Potato,Bangarpet,100,2000,1500,1700,20/03/2024
576,13,Potato,Bangarpet,100,2000,1000,1500,20/03/2024
638,13,Potato,Malur,100,2200,1800,2000,20/03/2024
894,13,Potato,Khed(Chakan),100,2000,1300,1600,20/03/2024
894,13,Potato,Khed(Chakan),100,2000,1400,1600,20/03/2024
984,13,Potato,Rahata,100,2000,2000,2000,20/03/2024
984,13,Potato,Rahata,100,2000,500,1200,20/03/2024
1051,13,Potato,Vashi New Mumbai,100,1600,1100,1350,20/03/2024
1051,13,Potato,Vashi New Mumbai,100,1600,1100,1350,20/03/2024
1109,13,Potato,Allahabad,100,1450,1250,1360,20/03/2024
1109,13,Potato,Allahabad,100,1455,1250,1370,20/03/2024
1114,13,Potato,Atrauli,100,1000,900,950,20/03/2024
1116,13,Potato,Awagarh,100,1000,800,900,20/03/2024
1138,13,Potato,Chaandpur,100,1100,900,1000,20/03/2024
1138,13,Potato,Chaandpur,100,1100,900,1000,20/03/2024
1148,13,Potato,Chutmalpur,100,900,750,810,20/03/2024
1148,13,Potato,Chutmalpur,100,950,750,810,20/03/2024
1154,13,Potato,Doharighat,100,1220,1140,1180,20/03/2024
1166,13,Potato,Ghiraur,100,1345,1145,1245,20/03/2024
1166,13,Potato,Ghiraur,100,1380,1180,1280,20/03/2024
1173,13,Potato,Hamirpur,100,2000,1400,1700,20/03/2024
1173,13,Potato,Hamirpur,100,2000,1400,1700,20/03/2024
1186,13,Potato,Jasvantnagar,100,1500,1300,1400,20/03/2024
1186,13,Potato,Jasvantnagar,100,1500,1300,1400,20/03/2024
1193,13,Potato,Kadhle,100,800,750,775,20/03/2024
1202,13,Potato,Khalilabad,100,1700,1500,1600,20/03/2024
1202,13,Potato,Khalilabad,100,2100,1800,1900,20/03/2024
1208,13,Potato,Konch,100,1240,1140,1240,20/03/2024
1209,13,Potato,Kopaganj,100,1200,1000,1100,20/03/2024
1209,13,Potato,Kopaganj,100,1250,1100,1150,20/03/2024
1213,13,Potato,Lalganj,100,1300,1250,1275,20/03/2024
1213,13,Potato,Lalganj,100,1300,1200,1250,20/03/2024
1236,13,Potato,Nagina,100,1700,1000,1250,20/03/2024
1236,13,Potato,Nagina,100,1600,1000,1350,20/03/2024
1241,13,Potato,Orai,100,1250,1150,1200,20/03/2024
1241,13,Potato,Orai,100,1250,1150,1200,20/03/2024
1244,13,Potato,Partaval,100,1485,1335,1410,20/03/2024
1249,13,Potato,Puranpur,100,1320,1250,1285,20/03/2024
1249,13,Potato,Puranpur,100,1330,1250,1290,20/03/2024
1250,13,Potato,Purwa,100,1370,1270,1320,20/03/2024
1250,13,Potato,Purwa,100,1330,1235,1285,20/03/2024
1253,13,Potato,Rampurmaniharan,100,2165,2100,2135,20/03/2024
1253,13,Potato,Rampurmaniharan,100,980,900,940,20/03/2024
1254,13,Potato,Rasda,100,1440,1300,1375,20/03/2024
1254,13,Potato,Rasda,100,1450,1300,1370,20/03/2024
1257,13,Potato,Rudauli,100,1360,1300,1330,20/03/2024
1257,13,Potato,Rudauli,100,1400,1300,1350,20/03/2024
1262,13,Potato,Sahiyapur,100,850,750,790,20/03/2024
1262,13,Potato,Sahiyapur,100,950,700,780,20/03/2024
1264,13,Potato,Sambhal,100,1100,700,850,20/03/2024
1264,13,Potato,Sambhal,100,1150,700,800,20/03/2024
1270,13,Potato,Shadabad,100,900,800,850,20/03/2024
1270,13,Potato,Shadabad,100,900,800,850,20/03/2024
1272,13,Potato,Shahaswan,100,1100,950,1000,20/03/2024
1272,13,Potato,Shahaswan,100,1100,950,1000,20/03/2024
1278,13,Potato,Sikanderabad,100,1200,1000,1100,20/03/2024
1278,13,Potato,Sikanderabad,100,1200,1000,1100,20/03/2024
1279,13,Potato,Sikandraraau,100,900,680,740,20/03/2024
1279,13,Potato,Sikandraraau,100,900,740,815,20/03/2024
1280,13,Potato,Sindholi,100,900,800,850,20/03/2024
1280,13,Potato,Sindholi,100,1000,800,900,20/03/2024
1284,13,Potato,Siyana,100,800,710,760,20/03/2024
1284,13,Potato,Siyana,100,800,710,760,20/03/2024
1291,13,Potato,Tulsipur,100,1450,1400,1430,20/03/2024
1291,13,Potato,Tulsipur,100,1460,1410,1440,20/03/2024
1292,13,Potato,Tundla,100,1325,1280,1300,20/03/2024
1292,13,Potato,Tundla,100,1320,1285,1300,20/03/2024
1373,13,Potato,Ajuha,100,1420,1290,1360,20/03/2024
1373,13,Potato,Ajuha,100,1440,1300,1370,20/03/2024
1380,13,Potato,Naugarh,100,1390,1340,1350,20/03/2024
1381,13,Potato,Puwaha,100,1385,1185,1285,20/03/2024
1381,13,Potato,Puwaha,100,1385,1185,1285,20/03/2024
1398,13,Potato,Jaleswar,100,1800,1400,1600,20/03/2024
1398,13,Potato,Jaleswar,100,1900,1500,1700,20/03/2024
1401,13,Potato,Bargarh,100,2000,1800,1900,20/03/2024
1401,13,Potato,Bargarh,100,1700,1500,1600,20/03/2024
1402,13,Potato,Bargarh(Barapalli),100,1800,1600,1700,20/03/2024
1402,13,Potato,Bargarh(Barapalli),100,1900,1700,1800,20/03/2024
1403,13,Potato,Godabhaga,100,2500,2000,2000,20/03/2024
1407,13,Potato,Bhadrak,100,1900,1700,1800,20/03/2024
1408,13,Potato,Chandabali,100,1500,1200,1300,20/03/2024
1409,13,Potato,Sahidngar,100,1900,1700,1800,20/03/2024
1538,13,Potato,Bolangir,100,2500,2400,2400,20/03/2024
1538,13,Potato,Bolangir,100,2500,2400,2400,20/03/2024
1540,13,Potato,Boudh,100,2000,1800,2000,20/03/2024
1540,13,Potato,Boudh,100,2500,2000,2000,20/03/2024
1549,13,Potato,Hindol,100,2500,2200,2400,20/03/2024
1549,13,Potato,Hindol,100,2500,2300,2400,20/03/2024
1556,13,Potato,Kamakhyanagar,100,2500,1900,2000,20/03/2024
1556,13,Potato,Kamakhyanagar,100,2200,1900,2000,20/03/2024
1569,13,Potato,Khunthabandha,100,2000,1800,2000,20/03/2024
1569,13,Potato,Khunthabandha,100,2500,2000,2000,20/03/2024
1582,13,Potato,Rayagada,100,1900,1800,1900,20/03/2024
1582,13,Potato,Rayagada,100,1700,1600,1700,20/03/2024
1588,13,Potato,Tusura,100,2500,2400,2400,20/03/2024
1588,13,Potato,Tusura,100,2500,2400,2400,20/03/2024
1884,13,Potato,Navsari,100,1900,1000,1500,20/03/2024
1884,13,Potato,Navsari,100,1800,1000,1400,20/03/2024
1890,13,Potato,Pataudi,100,1400,1200,1300,20/03/2024
1891,13,Potato,Sohna,100,1300,1200,1250,20/03/2024
1891,13,Potato,Sohna,100,1300,1300,1300,20/03/2024
1893,13,Potato,Uklana,100,900,900,900,20/03/2024
1893,13,Potato,Uklana,100,900,900,900,20/03/2024
1894,13,Potato,Narwana,100,1000,1000,1000,20/03/2024
1894,13,Potato,Narwana,100,1000,1000,1000,20/03/2024
1895,13,Potato,Dhand,100,1200,1100,1180,20/03/2024
1895,13,Potato,Dhand,100,1200,1100,1180,20/03/2024
1896,13,Potato,Pehowa,100,1870,1450,1652,20/03/2024
1896,13,Potato,Pehowa,100,950,600,800,20/03/2024
1897,13,Potato,Shahabad,100,1000,451,804,20/03/2024
1897,13,Potato,Shahabad,100,1400,451,804,20/03/2024
1897,13,Potato,Shahabad,100,1300,460,802,20/03/2024
1898,13,Potato,Thanesar,100,1500,1000,1200,20/03/2024
1898,13,Potato,Thanesar,100,1500,1000,1200,20/03/2024
1899,13,Potato,Mohindergarh,100,1200,800,800,20/03/2024
1899,13,Potato,Mohindergarh,100,1000,800,800,20/03/2024
1900,13,Potato,Narnaul,100,1400,1300,1400,20/03/2024
1900,13,Potato,Narnaul,100,1400,1200,1300,20/03/2024
1902,13,Potato,Punhana,100,1200,1200,1200,20/03/2024
1902,13,Potato,Punhana,100,1200,1200,1200,20/03/2024
1904,13,Potato,Kosli,100,1000,1000,1000,20/03/2024
1904,13,Potato,Kosli,100,1000,1000,1000,20/03/2024
1905,13,Potato,Rewari,100,1500,500,1000,20/03/2024
1906,13,Potato,kalanwali,100,800,450,800,20/03/2024
1906,13,Potato,kalanwali,100,820,800,820,20/03/2024
1907,13,Potato,Ganaur,100,2000,1500,1800,20/03/2024
1907,13,Potato,Ganaur,100,2000,1500,1800,20/03/2024
1908,13,Potato,Gohana,100,1200,500,850,20/03/2024
1908,13,Potato,Gohana,100,1200,600,900,20/03/2024
1909,13,Potato,Sadhaura,100,900,700,800,20/03/2024
1910,13,Potato,Meham,100,800,800,800,20/03/2024
1911,13,Potato,Cheeka,100,1000,900,950,20/03/2024
1911,13,Potato,Cheeka,100,1000,900,950,20/03/2024
1913,13,Potato,Kangra(Baijnath),100,1500,1300,1300,20/03/2024
1913,13,Potato,Kangra(Baijnath),100,1400,1300,1300,20/03/2024
1914,13,Potato,Kangra(Jaisinghpur),100,1700,1600,1650,20/03/2024
1914,13,Potato,Kangra(Jaisinghpur),100,1700,1500,1650,20/03/2024
1915,13,Potato,Palampur,100,1600,1500,1550,20/03/2024
1915,13,Potato,Palampur,100,1500,1400,1450,20/03/2024
1918,13,Potato,Mandi(Mandi),100,1300,1000,1200,20/03/2024
1919,13,Potato,Paonta Sahib,100,1300,1100,1200,20/03/2024
1919,13,Potato,Paonta Sahib,100,1600,1200,1400,20/03/2024
1920,13,Potato,Solan,100,1700,1400,1500,20/03/2024
1921,13,Potato,Chamba,100,2000,1500,1750,20/03/2024
1921,13,Potato,Chamba,100,2000,1500,1750,20/03/2024
1922,13,Potato,Hamirpur,100,2000,1400,1700,20/03/2024
1922,13,Potato,Hamirpur,100,2000,1400,1700,20/03/2024
1923,13,Potato,Hamirpur(Nadaun),100,2000,1400,1700,20/03/2024
1923,13,Potato,Hamirpur(Nadaun),100,2000,1400,1700,20/03/2024
1924,13,Potato,Kangra,100,1500,1400,1400,20/03/2024
1924,13,Potato,Kangra,100,1500,1400,1450,20/03/2024
1928,13,Potato,Ashahipora (Anantnagh),100,2000,1800,1900,20/03/2024
1934,13,Potato,Kondotty,100,2500,2300,2400,20/03/2024
1934,13,Potato,Kondotty,100,2600,2400,2500,20/03/2024
1936,13,Potato,Perinthalmanna,100,3500,2800,3000,20/03/2024
1936,13,Potato,Perinthalmanna,100,3500,2500,3000,20/03/2024
1938,13,Potato,Palakkad,100,4000,3400,3800,20/03/2024
1938,13,Potato,Palakkad,100,4000,3400,3800,20/03/2024
1939,13,Potato,Pattambi,100,3000,2700,2800,20/03/2024
1939,13,Potato,Pattambi,100,4000,3000,3500,20/03/2024
1940,13,Potato,Chengannur,100,3700,3400,3600,20/03/2024
1940,13,Potato,Chengannur,100,3600,3300,3500,20/03/2024
1943,13,Potato,Angamaly,100,3000,2000,2500,20/03/2024
1943,13,Potato,Angamaly,100,3000,2000,2500,20/03/2024
1945,13,Potato,Perumbavoor,100,3500,2500,3000,20/03/2024
1945,13,Potato,Perumbavoor,100,3500,2500,3000,20/03/2024
1946,13,Potato,Piravam,100,4200,3500,4000,20/03/2024
1946,13,Potato,Piravam,100,4200,3500,4000,20/03/2024
1947,13,Potato,Vadakkenchery,100,4000,3500,3750,20/03/2024
1947,13,Potato,Vadakkenchery,100,4000,3500,3750,20/03/2024
1952,13,Potato,Kodungalloor,100,3000,2800,2900,20/03/2024
1957,13,Potato,Thrippunithura,100,4400,3500,3700,20/03/2024
1957,13,Potato,Thrippunithura,100,4400,4000,4200,20/03/2024
1959,13,Potato,Kattappana,100,2800,2600,2700,20/03/2024
1962,13,Potato,Pala,100,4000,3300,3500,20/03/2024
1963,13,Potato,Thalayolaparambu,100,3800,3200,3500,20/03/2024
1963,13,Potato,Thalayolaparambu,100,3800,3300,3500,20/03/2024
1964,13,Potato,Palayam,100,2400,2200,2300,20/03/2024
1987,13,Potato,Sohra,100,2000,1500,1800,20/03/2024
1988,13,Potato,Tura,100,2500,2000,2200,20/03/2024
1988,13,Potato,Tura,100,2000,1800,1900,20/03/2024
1992,13,Potato,Kohima,100,3200,3000,3100,20/03/2024
1992,13,Potato,Kohima,100,3200,3000,3100,20/03/2024
1993,13,Potato,Mangkolemba,100,3500,2500,3000,20/03/2024
1997,13,Potato,Mokokchung Town,100,3500,2500,3000,20/03/2024
2006,13,Potato,Balotra,100,900,760,820,20/03/2024
2006,13,Potato,Balotra,100,1200,1150,1180,20/03/2024
2010,13,Potato,Jaipur(Bassi),100,1500,1200,1350,20/03/2024
2010,13,Potato,Jaipur(Bassi),100,1400,1000,1200,20/03/2024
2012,13,Potato,Jalore,100,1000,800,900,20/03/2024
2015,13,Potato,Suratgarh,100,1100,900,1000,20/03/2024
2015,13,Potato,Suratgarh,100,1000,800,900,20/03/2024
2019,13,Potato,Sangriya,100,1600,400,1200,20/03/2024
2019,13,Potato,Sangriya,100,1500,500,1100,20/03/2024
2059,13,Potato,Mehndipatnam(Rythu Bazar),100,2300,2300,2300,20/03/2024
2060,13,Potato,"Ramakrisnapuram,RBZ",100,2300,2300,2300,20/03/2024
2060,13,Potato,"Ramakrisnapuram,RBZ",100,2100,2100,2100,20/03/2024
2061,13,Potato,Hanmarkonda(Rythu Bazar),100,2600,2400,2500,20/03/2024
2097,13,Potato,Dasda,100,2500,2000,2250,20/03/2024
2097,13,Potato,Dasda,100,2500,2000,2250,20/03/2024
2099,13,Potato,Kalsi,100,2500,1500,2000,20/03/2024
2106,13,Potato,Sikarpur,100,1000,600,800,20/03/2024
2106,13,Potato,Sikarpur,100,1000,600,800,20/03/2024
2108,13,Potato,Dadri,100,1550,1150,1280,20/03/2024
2109,13,Potato,Ghaziabad,100,1350,1250,1300,20/03/2024
2109,13,Potato,Ghaziabad,100,1350,1250,1300,20/03/2024
2110,13,Potato,Noida,100,1415,1150,1325,20/03/2024
2110,13,Potato,Noida,100,1410,1140,1310,20/03/2024
2111,13,Potato,Viswan,100,1440,1400,1420,20/03/2024
2111,13,Potato,Viswan,100,1380,1340,1360,20/03/2024
2113,13,Potato,Unnao,100,1350,1225,1300,20/03/2024
2113,13,Potato,Unnao,100,1300,1225,1275,20/03/2024
2114,13,Potato,Aligarh,100,1300,1150,1220,20/03/2024
2114,13,Potato,Aligarh,100,1300,1100,1230,20/03/2024
2116,13,Potato,Salon,100,1610,1590,1600,20/03/2024
2116,13,Potato,Salon,100,1250,1150,1200,20/03/2024
2116,13,Potato,Salon,100,1310,1290,1300,20/03/2024
167,13,Potato,DAHOD,100,1700,1200,1500,21/03/2024
167,13,Potato,DAHOD,100,1600,1200,1500,21/03/2024
174,13,Potato,BHUJ,100,1600,1200,1400,21/03/2024
174,13,Potato,BHUJ,100,2000,1700,1850,21/03/2024
187,13,Potato,SURAT,100,1750,600,1175,21/03/2024
187,13,Potato,SURAT,100,1800,650,1225,21/03/2024
193,13,Potato,BELAGAVI (BELGAUM),100,2400,1000,2000,21/03/2024
220,13,Potato,BHUSAWAL,100,1800,1400,1600,21/03/2024
220,13,Potato,BHUSAWAL,100,1800,1400,1600,21/03/2024
231,13,Potato,NAGPUR,100,1800,1400,1700,21/03/2024
290,13,Potato,AHMEDABAD,100,1700,800,1500,21/03/2024
290,13,Potato,AHMEDABAD,100,1500,700,1300,21/03/2024
383,13,Potato,DAVANGERE,100,1800,1200,1500,21/03/2024
466,13,Potato,"Anand(Veg,Yard,Anand)",100,1300,1200,1250,21/03/2024
466,13,Potato,"Anand(Veg,Yard,Anand)",100,1300,1200,1250,21/03/2024
576,13,Potato,Bangarpet,100,2000,1000,1500,21/03/2024
894,13,Potato,Khed(Chakan),100,2000,1400,1600,21/03/2024
894,13,Potato,Khed(Chakan),100,2000,1400,1600,21/03/2024
984,13,Potato,Rahata,100,2000,500,1200,21/03/2024
984,13,Potato,Rahata,100,2000,1900,1950,21/03/2024
1051,13,Potato,Vashi New Mumbai,100,1600,1100,1350,21/03/2024
1051,13,Potato,Vashi New Mumbai,100,1800,1300,1550,21/03/2024
1109,13,Potato,Allahabad,100,1455,1250,1370,21/03/2024
1109,13,Potato,Allahabad,100,1500,1300,1345,21/03/2024
1114,13,Potato,Atrauli,100,1000,900,950,21/03/2024
1116,13,Potato,Awagarh,100,1000,800,900,21/03/2024
1138,13,Potato,Chaandpur,100,1100,900,1000,21/03/2024
1138,13,Potato,Chaandpur,100,1100,900,1000,21/03/2024
1148,13,Potato,Chutmalpur,100,950,750,810,21/03/2024
1166,13,Potato,Ghiraur,100,1380,1180,1280,21/03/2024
1166,13,Potato,Ghiraur,100,1390,1190,1290,21/03/2024
1173,13,Potato,Hamirpur,100,2000,1400,1700,21/03/2024
1173,13,Potato,Hamirpur,100,2000,1400,1700,21/03/2024
1186,13,Potato,Jasvantnagar,100,1500,1300,1400,21/03/2024
1193,13,Potato,Kadhle,100,720,700,710,21/03/2024
1202,13,Potato,Khalilabad,100,2100,1800,1900,21/03/2024
1202,13,Potato,Khalilabad,100,800,600,700,21/03/2024
1208,13,Potato,Konch,100,1240,1140,1240,21/03/2024
1208,13,Potato,Konch,100,1230,1130,1230,21/03/2024
1209,13,Potato,Kopaganj,100,1250,1100,1150,21/03/2024
1209,13,Potato,Kopaganj,100,1300,1200,1250,21/03/2024
1213,13,Potato,Lalganj,100,1300,1200,1250,21/03/2024
1213,13,Potato,Lalganj,100,1300,1200,1250,21/03/2024
1236,13,Potato,Nagina,100,1600,1000,1350,21/03/2024
1236,13,Potato,Nagina,100,1650,1200,1350,21/03/2024
1241,13,Potato,Orai,100,1250,1150,1200,21/03/2024
1241,13,Potato,Orai,100,1250,1150,1200,21/03/2024
1249,13,Potato,Puranpur,100,1330,1250,1290,21/03/2024
1249,13,Potato,Puranpur,100,1320,1235,1285,21/03/2024
1250,13,Potato,Purwa,100,1330,1235,1285,21/03/2024
1250,13,Potato,Purwa,100,1300,1200,1255,21/03/2024
1253,13,Potato,Rampurmaniharan,100,980,900,940,21/03/2024
1254,13,Potato,Rasda,100,1450,1300,1370,21/03/2024
1254,13,Potato,Rasda,100,1470,1320,1400,21/03/2024
1257,13,Potato,Rudauli,100,1400,1300,1350,21/03/2024
1257,13,Potato,Rudauli,100,1400,1310,1360,21/03/2024
1262,13,Potato,Sahiyapur,100,950,700,780,21/03/2024
1262,13,Potato,Sahiyapur,100,1160,1010,1050,21/03/2024
1264,13,Potato,Sambhal,100,1150,700,800,21/03/2024
1264,13,Potato,Sambhal,100,1150,700,800,21/03/2024
1270,13,Potato,Shadabad,100,900,800,850,21/03/2024
1270,13,Potato,Shadabad,100,900,800,850,21/03/2024
1272,13,Potato,Shahaswan,100,1100,950,1000,21/03/2024
1272,13,Potato,Shahaswan,100,1100,950,1000,21/03/2024
1278,13,Potato,Sikanderabad,100,1200,1000,1100,21/03/2024
1278,13,Potato,Sikanderabad,100,1200,1000,1100,21/03/2024
1279,13,Potato,Sikandraraau,100,900,740,815,21/03/2024
1279,13,Potato,Sikandraraau,100,900,780,855,21/03/2024
1280,13,Potato,Sindholi,100,1000,800,900,21/03/2024
1280,13,Potato,Sindholi,100,900,800,850,21/03/2024
1284,13,Potato,Siyana,100,800,710,760,21/03/2024
1284,13,Potato,Siyana,100,800,710,760,21/03/2024
1291,13,Potato,Tulsipur,100,1460,1410,1440,21/03/2024
1291,13,Potato,Tulsipur,100,1440,1400,1420,21/03/2024
1292,13,Potato,Tundla,100,1320,1285,1300,21/03/2024
1292,13,Potato,Tundla,100,3145,1300,1320,21/03/2024
1373,13,Potato,Ajuha,100,1440,1300,1370,21/03/2024
1373,13,Potato,Ajuha,100,1470,1330,1400,21/03/2024
1380,13,Potato,Naugarh,100,1390,1340,1350,21/03/2024
1380,13,Potato,Naugarh,100,1490,1440,1450,21/03/2024
1381,13,Potato,Puwaha,100,1385,1185,1285,21/03/2024
1381,13,Potato,Puwaha,100,1385,1185,1285,21/03/2024
1398,13,Potato,Jaleswar,100,1900,1500,1700,21/03/2024
1398,13,Potato,Jaleswar,100,1900,1500,1700,21/03/2024
1399,13,Potato,Nilagiri,100,1200,1100,1150,21/03/2024
1401,13,Potato,Bargarh,100,1700,1500,1600,21/03/2024
1401,13,Potato,Bargarh,100,1800,1600,1700,21/03/2024
1402,13,Potato,Bargarh(Barapalli),100,1900,1700,1800,21/03/2024
1402,13,Potato,Bargarh(Barapalli),100,1800,1600,1700,21/03/2024
1403,13,Potato,Godabhaga,100,2500,2000,2000,21/03/2024
1408,13,Potato,Chandabali,100,1500,1200,1300,21/03/2024
1538,13,Potato,Bolangir,100,2500,2400,2400,21/03/2024
1540,13,Potato,Boudh,100,2500,2000,2000,21/03/2024
1540,13,Potato,Boudh,100,2000,1800,2000,21/03/2024
1549,13,Potato,Hindol,100,2500,2300,2400,21/03/2024
1549,13,Potato,Hindol,100,2500,2200,2400,21/03/2024
1556,13,Potato,Kamakhyanagar,100,2200,1900,2000,21/03/2024
1556,13,Potato,Kamakhyanagar,100,2500,1900,2000,21/03/2024
1569,13,Potato,Khunthabandha,100,2500,2000,2000,21/03/2024
1569,13,Potato,Khunthabandha,100,2500,1800,2000,21/03/2024
1582,13,Potato,Rayagada,100,1700,1600,1700,21/03/2024
1582,13,Potato,Rayagada,100,1700,1600,1700,21/03/2024
1588,13,Potato,Tusura,100,2500,2400,2400,21/03/2024
1884,13,Potato,Navsari,100,1800,1000,1400,21/03/2024
1884,13,Potato,Navsari,100,1800,1000,1400,21/03/2024
1885,13,Potato,Padra,100,2000,1300,1650,21/03/2024
1890,13,Potato,Pataudi,100,1400,1200,1300,21/03/2024
1891,13,Potato,Sohna,100,1300,1300,1300,21/03/2024
1893,13,Potato,Uklana,100,900,900,900,21/03/2024
1893,13,Potato,Uklana,100,900,900,900,21/03/2024
1894,13,Potato,Narwana,100,1000,1000,1000,21/03/2024
1894,13,Potato,Narwana,100,1000,1000,1000,21/03/2024
1895,13,Potato,Dhand,100,1200,1100,1180,21/03/2024
1895,13,Potato,Dhand,100,1200,1100,1180,21/03/2024
1896,13,Potato,Pehowa,100,950,600,800,21/03/2024
1896,13,Potato,Pehowa,100,780,600,685,21/03/2024
1897,13,Potato,Shahabad,100,1300,800,802,21/03/2024
1897,13,Potato,Shahabad,100,1300,460,802,21/03/2024
1897,13,Potato,Shahabad,100,1300,450,800,21/03/2024
1898,13,Potato,Thanesar,100,1500,1000,1200,21/03/2024
1898,13,Potato,Thanesar,100,1500,1000,1200,21/03/2024
1899,13,Potato,Mohindergarh,100,1000,800,800,21/03/2024
1899,13,Potato,Mohindergarh,100,800,600,800,21/03/2024
1900,13,Potato,Narnaul,100,1400,1200,1300,21/03/2024
1900,13,Potato,Narnaul,100,1400,1200,1300,21/03/2024
1902,13,Potato,Punhana,100,1200,1200,1200,21/03/2024
1904,13,Potato,Kosli,100,1000,1000,1000,21/03/2024
1904,13,Potato,Kosli,100,1000,1000,1000,21/03/2024
1905,13,Potato,Rewari,100,1500,500,1000,21/03/2024
1906,13,Potato,kalanwali,100,830,800,830,21/03/2024
1906,13,Potato,kalanwali,100,820,800,820,21/03/2024
1907,13,Potato,Ganaur,100,2000,1500,1800,21/03/2024
1907,13,Potato,Ganaur,100,2000,1500,1800,21/03/2024
1908,13,Potato,Gohana,100,1200,600,900,21/03/2024
1908,13,Potato,Gohana,100,1200,500,800,21/03/2024
1909,13,Potato,Sadhaura,100,900,700,800,21/03/2024
1909,13,Potato,Sadhaura,100,900,700,800,21/03/2024
1910,13,Potato,Meham,100,1000,600,800,21/03/2024
1911,13,Potato,Cheeka,100,1000,900,950,21/03/2024
1911,13,Potato,Cheeka,100,1000,900,950,21/03/2024
1913,13,Potato,Kangra(Baijnath),100,1400,1300,1300,21/03/2024
1914,13,Potato,Kangra(Jaisinghpur),100,1700,1500,1650,21/03/2024
1914,13,Potato,Kangra(Jaisinghpur),100,1700,1500,1650,21/03/2024
1915,13,Potato,Palampur,100,1500,1400,1450,21/03/2024
1915,13,Potato,Palampur,100,1600,1400,1550,21/03/2024
1918,13,Potato,Mandi(Mandi),100,1300,1000,1200,21/03/2024
1918,13,Potato,Mandi(Mandi),100,1300,1100,1200,21/03/2024
1919,13,Potato,Paonta Sahib,100,1600,1200,1400,21/03/2024
1919,13,Potato,Paonta Sahib,100,1200,1000,1100,21/03/2024
1920,13,Potato,Solan,100,1700,1400,1500,21/03/2024
1920,13,Potato,Solan,100,1700,1400,1500,21/03/2024
1921,13,Potato,Chamba,100,2000,1500,1750,21/03/2024
1921,13,Potato,Chamba,100,2000,1600,1800,21/03/2024
1922,13,Potato,Hamirpur,100,2000,1400,1700,21/03/2024
1922,13,Potato,Hamirpur,100,2000,1400,1700,21/03/2024
1923,13,Potato,Hamirpur(Nadaun),100,2000,1400,1700,21/03/2024
1924,13,Potato,Kangra,100,1500,1400,1450,21/03/2024
1924,13,Potato,Kangra,100,1500,1400,1400,21/03/2024
1928,13,Potato,Ashahipora (Anantnagh),100,2000,1800,1900,21/03/2024
1934,13,Potato,Kondotty,100,2600,2400,2500,21/03/2024
1934,13,Potato,Kondotty,100,2600,2400,2500,21/03/2024
1935,13,Potato,Manjeri,100,2800,2700,2750,21/03/2024
1936,13,Potato,Perinthalmanna,100,3500,2500,3000,21/03/2024
1936,13,Potato,Perinthalmanna,100,3000,2500,2800,21/03/2024
1938,13,Potato,Palakkad,100,4000,3400,3800,21/03/2024
1938,13,Potato,Palakkad,100,4000,3300,3700,21/03/2024
1939,13,Potato,Pattambi,100,4000,3000,3500,21/03/2024
1939,13,Potato,Pattambi,100,4000,3000,3500,21/03/2024
1940,13,Potato,Chengannur,100,3600,3300,3500,21/03/2024
1943,13,Potato,Angamaly,100,3000,2000,2500,21/03/2024
1945,13,Potato,Perumbavoor,100,3500,2500,3000,21/03/2024
